
Trackpoint	59 00.881 6 25.743	06/08/2011 06:43:23 	-5 m			2 m	0:00:05	1.3 kph	87° true
Trackpoint	59 00.881 6 25.743	06/08/2011 06:43:28 	-5 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.881 6 25.743	06/08/2011 06:43:33 	-5 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.881 6 25.743	06/08/2011 06:43:38 	-5 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.881 6 25.743	06/08/2011 06:43:43 	-5 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.881 6 25.743	06/08/2011 06:43:48 	-5 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.881 6 25.743	06/08/2011 06:43:53 	-5 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.881 6 25.743	06/08/2011 06:43:58 	-5 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.881 6 25.743	06/08/2011 06:44:03 	-5 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.875 6 25.739	06/08/2011 06:44:08 	23 m			12 m	0:00:05	9 kph	195° true
Trackpoint	59 00.875 6 25.739	06/08/2011 06:44:13 	23 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:44:18 	24 m			6 m	0:00:05	4 kph	170° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:44:23 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:44:28 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:44:33 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:44:38 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:44:43 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:44:48 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:44:53 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:44:58 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:03 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:08 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:13 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:18 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:23 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:28 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:33 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:38 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:43 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:48 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:53 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:45:58 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:03 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:08 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:13 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:18 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:23 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:28 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:33 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:38 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:43 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:48 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:53 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:46:58 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:47:03 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:47:08 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:47:13 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:47:18 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:47:23 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:47:28 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:47:33 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:47:38 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:47:43 	24 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.872 6 25.741	06/08/2011 06:47:48 	24 m			0 m	0:00:05	0 kph	0° true
